feature,mean_importance
SMOKING,0.005521720222263821
GENDER,0.018835057191407868
YELLOW_FINGERS,0.023213365710532043
AGE,0.025114630731828357
CHRONIC DISEASE,0.026941487084805187
COUGHING,0.030275722671589355
CHEST PAIN,0.03049534142793637
ANXIETY,0.03247941799091531
SHORTNESS OF BREATH,0.04103813327285104
SWALLOWING DIFFICULTY,0.05364252216410611
FATIGUE ,0.05477410245202112
WHEEZING,0.05504611660285565
ALCOHOL CONSUMING,0.0615160907989273
ALLERGY ,0.08701881761960018
PEER_PRESSURE,0.12335473262870014
