feature,mean_importance
GENDER,0.006611903884286974
SMOKING,0.010438500776986537
CHRONIC DISEASE,0.02398667851599654
ANXIETY,0.024952985770501302
CHEST PAIN,0.02671239355582673
AGE,0.029381464480925868
FATIGUE ,0.03600894247767085
YELLOW_FINGERS,0.038471939450494264
COUGHING,0.03961064327769942
SHORTNESS OF BREATH,0.043487665978595734
SWALLOWING DIFFICULTY,0.04529060176717148
WHEEZING,0.06437733689514905
ALCOHOL CONSUMING,0.09908938347907847
PEER_PRESSURE,0.11151741468647361
ALLERGY ,0.12280867955718158
