feature,mean_importance
CHRONIC DISEASE,0.007878540671695244
COUGHING,0.01161749607146052
SMOKING,0.012374006927636738
AGE,0.012379746543200986
YELLOW_FINGERS,0.015673500503866865
GENDER,0.03476095877169846
ANXIETY,0.03550133296237795
SWALLOWING DIFFICULTY,0.03957408879020803
FATIGUE ,0.04170780608370648
CHEST PAIN,0.042111730508641074
SHORTNESS OF BREATH,0.047093860483880624
ALCOHOL CONSUMING,0.050793362452615176
WHEEZING,0.054979846297360566
PEER_PRESSURE,0.07228514314677828
ALLERGY ,0.07575714638003514
