feature,mean_importance
CHEST PAIN,0.011320137263499175
WHEEZING,0.01909585109450875
AGE,0.023882710204172975
SMOKING,0.051997984103940284
COUGHING,0.06269382601522978
ANXIETY,0.06302324445088243
CHRONIC DISEASE,0.06408992544920822
YELLOW_FINGERS,0.07200610266737856
SHORTNESS OF BREATH,0.09183886427107683
GENDER,0.10483341812895972
PEER_PRESSURE,0.12343973808975654
ALCOHOL CONSUMING,0.13358085519587665
ALLERGY ,0.13731682995045724
SWALLOWING DIFFICULTY,0.24177919576891843
FATIGUE ,0.3533152706758728
