feature,mean_importance
CHEST PAIN,-0.012239907137704408
AGE,-0.0020066027791153128
WHEEZING,0.015721531277217822
SMOKING,0.03316726130969698
ANXIETY,0.033553009133624676
ALCOHOL CONSUMING,0.04305259054117237
COUGHING,0.0545397355188022
CHRONIC DISEASE,0.056769632309578724
SHORTNESS OF BREATH,0.08233412693134881
YELLOW_FINGERS,0.08260178627920958
SWALLOWING DIFFICULTY,0.10705156181979522
PEER_PRESSURE,0.12413865005178315
GENDER,0.13144880031273054
ALLERGY ,0.16037792353996433
FATIGUE ,0.17617806393052943
