feature,mean_importance
SMOKING,0.0013479323029954692
GENDER,0.011529619257568818
CHEST PAIN,0.014756230253075903
ANXIETY,0.015967193279285703
AGE,0.018079357424060766
CHRONIC DISEASE,0.01926050461369435
FATIGUE ,0.025754144351973273
SHORTNESS OF BREATH,0.026692067046572482
COUGHING,0.03238545427373683
YELLOW_FINGERS,0.03246013564406556
SWALLOWING DIFFICULTY,0.05685096467618822
WHEEZING,0.05745404478431189
ALCOHOL CONSUMING,0.12275684089871938
PEER_PRESSURE,0.13992213557335542
ALLERGY ,0.3788732953547224
