feature,mean_importance
SMOKING,-3.3306690738754695e-17
COUGHING,0.000678924923538754
SHORTNESS OF BREATH,0.005688127511510921
AGE,0.005951408991414197
ANXIETY,0.008554264420105862
GENDER,0.013704844413290706
ALCOHOL CONSUMING,0.03718206827421652
YELLOW_FINGERS,0.03818101372554885
CHRONIC DISEASE,0.04377001795190626
SWALLOWING DIFFICULTY,0.06884869017287101
PEER_PRESSURE,0.07842483540076658
CHEST PAIN,0.08467776639029564
FATIGUE ,0.0852205147247466
ALLERGY ,0.10573737454452144
WHEEZING,0.16043561366076903
