feature,mean_importance
SMOKING,0.0014601136177628481
ALLERGY ,0.0019302454501094802
COUGHING,0.002311740155257841
YELLOW_FINGERS,0.0025700923299033394
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.004685824679372503
COUGHING_sum_ALLERGY ,0.004964431085915993
SWALLOWING DIFFICULTY_sum_COUGHING,0.00540101339381655
CHEST PAIN,0.005594264453776365
ALCOHOL CONSUMING,0.007233170523414173
WHEEZING,0.007566246611753008
CHEST PAIN_sum_PEER_PRESSURE,0.007635055385604184
ALCOHOL CONSUMING_sum_ALLERGY ,0.008983896860683838
CHRONIC DISEASE,0.009910201480306685
GENDER,0.009918371123465003
ANXIETY,0.010559430567687877
FATIGUE ,0.013232289232235083
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.013445493167064709
PEER_PRESSURE,0.013782841974496219
SHORTNESS OF BREATH,0.01712938843608648
SWALLOWING DIFFICULTY,0.022245861805483602
AGE,0.03648963278884562
ALLERGY _sum_YELLOW_FINGERS,0.03951047410002498
WHEEZING_sum_ALLERGY ,0.045427213795776945
ALLERGY _sum_PEER_PRESSURE,0.05943761441405646
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.09070514702853168
