feature,mean_importance
PEER_PRESSURE,-0.00045140461308883494
SWALLOWING DIFFICULTY_sum_COUGHING,-0.00010251289539497387
YELLOW_FINGERS,0.0006453701763206143
CHRONIC DISEASE,0.001042094360371959
SMOKING,0.0021222803835924285
COUGHING,0.0021457034720520018
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.0024225698698900067
WHEEZING,0.0027018130492146354
ANXIETY,0.002856753908541848
ALLERGY ,0.003993343727613901
CHEST PAIN,0.005437467789838007
ALCOHOL CONSUMING,0.008515168026179003
GENDER,0.009470398771450977
CHEST PAIN_sum_PEER_PRESSURE,0.010875656496030612
ALCOHOL CONSUMING_sum_ALLERGY ,0.011850529293124894
SWALLOWING DIFFICULTY,0.01283915434632435
COUGHING_sum_ALLERGY ,0.014647947060777483
SHORTNESS OF BREATH,0.014797619865824068
AGE,0.025316272168239246
WHEEZING_sum_ALLERGY ,0.029110405351480035
FATIGUE ,0.03276968433601109
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.03727591667487565
ALLERGY _sum_PEER_PRESSURE,0.03781850763353349
ALLERGY _sum_YELLOW_FINGERS,0.05338969795097483
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.13085496797568613
