feature,mean_importance
WHEEZING_sum_ALLERGY ,-0.0040802034714905126
GENDER,-0.0021978359732670537
ALCOHOL CONSUMING,-0.0013680987641726816
COUGHING,-0.00023584784500826905
PEER_PRESSURE,-3.6843948740206134e-05
SMOKING,0.0005500929172846336
ALLERGY ,0.0012582555836471942
SHORTNESS OF BREATH,0.0030421931948298566
ANXIETY,0.003228409762398343
CHEST PAIN,0.003719528098004005
COUGHING_sum_ALLERGY ,0.00405906749686572
CHEST PAIN_sum_PEER_PRESSURE,0.005177116327371623
CHRONIC DISEASE,0.005756527071236178
ALCOHOL CONSUMING_sum_ALLERGY ,0.009820373088446587
FATIGUE ,0.01008011057752784
WHEEZING,0.01035693030786668
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.01166506332951468
YELLOW_FINGERS,0.012507443937729129
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.013167168244663357
AGE,0.013368868950755935
SWALLOWING DIFFICULTY_sum_COUGHING,0.014037862420834707
ALLERGY _sum_YELLOW_FINGERS,0.017904485102832195
SWALLOWING DIFFICULTY,0.022699839882351525
ALLERGY _sum_PEER_PRESSURE,0.11086012604470956
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.1149358873506724
