feature,mean_importance
ALLERGY ,-0.003073962240952882
PEER_PRESSURE,-0.0021726059115793036
ALCOHOL CONSUMING_sum_ALLERGY ,-0.0020910155818092665
WHEEZING_sum_ALLERGY ,-0.0010778523889636653
COUGHING,-0.0007109537922608238
ALCOHOL CONSUMING,-0.000443150164531983
SWALLOWING DIFFICULTY,-0.00022518703474264933
WHEEZING,0.0007893816768296036
CHEST PAIN,0.0013839066409473439
YELLOW_FINGERS,0.0015811240995241393
COUGHING_sum_ALLERGY ,0.002044247431419799
SWALLOWING DIFFICULTY_sum_COUGHING,0.0031612651989979174
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.0041568003079756445
GENDER,0.004960943933921866
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.008041333209249263
ALLERGY _sum_PEER_PRESSURE,0.008555893574101057
ANXIETY,0.01054616289861839
ALLERGY _sum_YELLOW_FINGERS,0.013175473561412479
CHEST PAIN_sum_PEER_PRESSURE,0.013627502394181498
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.022762818008296822
FATIGUE ,0.03452445389530664
SMOKING,0.045857118749140294
CHRONIC DISEASE,0.04768716227693085
SHORTNESS OF BREATH,0.05130216088966123
AGE,0.18248376653173307
