feature,mean_importance
COUGHING_sum_ALLERGY ,-0.013666870504215809
GENDER,-0.009637873605057034
WHEEZING_sum_ALLERGY ,-0.005939587381705328
SWALLOWING DIFFICULTY,-0.005327937168351779
WHEEZING,-0.003602913062289906
SHORTNESS OF BREATH,-0.0029638562401395176
COUGHING,-0.0017564136288417075
ALLERGY ,-0.0006957093033746031
SWALLOWING DIFFICULTY_sum_COUGHING,-0.00032937930024390106
PEER_PRESSURE,0.00024387022479488985
ALCOHOL CONSUMING,0.00031099699148312565
CHEST PAIN,0.0004540151458608366
ANXIETY,0.002377413526092656
YELLOW_FINGERS,0.0040173586434423285
ALLERGY _sum_PEER_PRESSURE,0.004803262454323207
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.005006237950795351
ALCOHOL CONSUMING_sum_ALLERGY ,0.007182231226513397
FATIGUE ,0.010671540986677427
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.013138923201853944
CHRONIC DISEASE,0.013254631136833048
ALLERGY _sum_YELLOW_FINGERS,0.013757341191606858
SMOKING,0.014938043599713199
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.0201188683456114
CHEST PAIN_sum_PEER_PRESSURE,0.021808982676336013
AGE,0.05437743856240333
