feature,mean_importance
WHEEZING,-0.0057665196691200045
COUGHING_sum_ALLERGY ,-0.0052116145583429255
GENDER,-0.0020929936089905702
SWALLOWING DIFFICULTY,-0.0005338902255826228
COUGHING,0.0
PEER_PRESSURE,0.0
ALLERGY ,0.0005011623058064519
ALCOHOL CONSUMING,0.0005605716209058254
CHEST PAIN,0.0026385000900145004
SWALLOWING DIFFICULTY_sum_COUGHING,0.004265637411008527
SMOKING,0.005300169721694744
YELLOW_FINGERS,0.006055901469965899
FATIGUE ,0.007497144776718076
CHRONIC DISEASE,0.0075337756138877335
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.009004096011547776
ALLERGY _sum_PEER_PRESSURE,0.009051662230928566
ALLERGY _sum_YELLOW_FINGERS,0.009448855410143998
ANXIETY,0.01107751883787576
ALCOHOL CONSUMING_sum_ALLERGY ,0.011454107151988201
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.011715669510627861
WHEEZING_sum_ALLERGY ,0.0159770089928779
CHEST PAIN_sum_PEER_PRESSURE,0.021437392565297482
SHORTNESS OF BREATH,0.02168199997047308
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.02576871212572429
AGE,0.032611150155255814
