feature,mean_importance
ANXIETY,0.01844617503936256
WHEEZING,0.020946828032917714
COUGHING,0.020958469221012237
SMOKING,0.02540869584837311
AGE,0.03180081480738774
SHORTNESS OF BREATH,0.03589416889435522
ALLERGY ,0.037085432316024104
YELLOW_FINGERS,0.04620688871200244
CHRONIC DISEASE,0.048053979021431256
ALCOHOL CONSUMING,0.06522180648281975
CHEST PAIN,0.0763563368606116
GENDER,0.09796424130574506
SWALLOWING DIFFICULTY,0.1301927224192732
PEER_PRESSURE,0.134659097125728
FATIGUE ,0.23303860017190142
