feature,mean_importance
SMOKING,0.0023777919654643597
AGE,0.0035401385933424177
ANXIETY,0.003944436320418665
GENDER,0.004509577977101687
SHORTNESS OF BREATH,0.004601123930409406
CHRONIC DISEASE,0.0059564560134581
YELLOW_FINGERS,0.015540764535986306
CHEST PAIN,0.02065537094193374
COUGHING,0.02910118047963208
FATIGUE ,0.031845671305773884
SWALLOWING DIFFICULTY,0.03743721418712026
WHEEZING,0.06546507791081643
ALCOHOL CONSUMING,0.09182723718602173
PEER_PRESSURE,0.1188694956319198
ALLERGY ,0.19085145710752557
