feature,mean_importance
random_feature,-0.002046901375844268
YELLOW_FINGERS,0.0
SMOKING,0.003993050700181811
GENDER,0.006139650799623353
SHORTNESS OF BREATH,0.008896654108164204
FATIGUE ,0.0096774234239425
ANXIETY,0.010747217160565915
AGE,0.015410865869452539
CHRONIC DISEASE,0.02067064257402044
CHEST PAIN,0.021461174309420804
COUGHING,0.026181215786761858
SWALLOWING DIFFICULTY,0.029691850738996616
WHEEZING,0.03798620840278938
ALLERGY ,0.04426682953768044
PEER_PRESSURE,0.07577547666498899
ALCOHOL CONSUMING,0.07625927772016071
