feature,mean_importance
GENDER,-0.0025996504331403715
SMOKING,-0.000666586086711729
ANXIETY,0.0008604176145067366
SHORTNESS OF BREATH,0.007857727623266336
AGE,0.00900136157048928
CHRONIC DISEASE,0.010580488005711703
YELLOW_FINGERS,0.012049672718244702
COUGHING,0.01383010091347262
CHEST PAIN,0.025556747721667623
FATIGUE ,0.0354540306389602
SWALLOWING DIFFICULTY,0.03638909806956197
WHEEZING,0.04750853316217797
ALCOHOL CONSUMING,0.08222687400662136
PEER_PRESSURE,0.14274788632925908
ALLERGY ,0.18620472938567031
