feature,mean_importance
SMOKING,0.0023777919654643155
AGE,0.003540138593342362
ANXIETY,0.003944436320418643
GENDER,0.0045095779771016364
SHORTNESS OF BREATH,0.004601123930409334
CHRONIC DISEASE,0.005956456013458044
YELLOW_FINGERS,0.01554076453598625
CHEST PAIN,0.020655370941933655
COUGHING,0.029101180479632026
FATIGUE ,0.03184567130577383
SWALLOWING DIFFICULTY,0.03743721418712022
WHEEZING,0.06546507791081638
ALCOHOL CONSUMING,0.09182723718602169
PEER_PRESSURE,0.11886949563191976
ALLERGY ,0.1908514571075255
