feature,mean_importance
GENDER,-0.0027911930375146025
ANXIETY,0.0014338670897342503
SMOKING,0.0016430951301560303
COUGHING,0.010824752049133204
SHORTNESS OF BREATH,0.010843172725678557
CHEST PAIN,0.012250452260486145
AGE,0.021769742873427363
CHRONIC DISEASE,0.03294349629561439
YELLOW_FINGERS,0.03968497264830149
FATIGUE ,0.04007691603026573
WHEEZING,0.04394416737468888
SWALLOWING DIFFICULTY,0.050864840927227414
ALCOHOL CONSUMING,0.051751874583627046
PEER_PRESSURE,0.11961286371469246
ALLERGY ,0.13474137346445214
