feature,mean_importance
GENDER,0.00027659957571164463
CHRONIC DISEASE,0.00287451174407326
SMOKING,0.0053042519881711155
COUGHING,0.011387905459505677
SHORTNESS OF BREATH,0.011434854367781955
CHEST PAIN,0.012133054122031394
ANXIETY,0.012976739326585473
AGE,0.018666705946629603
FATIGUE ,0.03905267386102053
YELLOW_FINGERS,0.041153425723655254
SWALLOWING DIFFICULTY,0.04148035746425356
WHEEZING,0.05870632266015102
ALCOHOL CONSUMING,0.07854079303624753
PEER_PRESSURE,0.11837236162450779
ALLERGY ,0.17740799237740495
