feature,mean_importance
GENDER,-0.01412414216139662
SMOKING,-0.0036887302810718974
ANXIETY,0.002483829001617294
SHORTNESS OF BREATH,0.010419058197585904
CHEST PAIN,0.01290065268245616
YELLOW_FINGERS,0.024126114564205048
ALCOHOL CONSUMING,0.026938023000607946
AGE,0.029570143241012037
SWALLOWING DIFFICULTY,0.03232078741768516
COUGHING,0.03305282112320525
WHEEZING,0.03634711227900709
CHRONIC DISEASE,0.048991270344429245
FATIGUE ,0.060664913016476765
ALLERGY ,0.0826747707306174
PEER_PRESSURE,0.09448837948800755
