feature,mean_importance
GENDER,-0.010777498402399426
CHEST PAIN,-0.008091095195792866
SMOKING,0.001989023848347585
ANXIETY,0.0033743018150387493
COUGHING,0.004377224177520819
SHORTNESS OF BREATH,0.00798073634552203
WHEEZING,0.030601574155303825
AGE,0.03388345533224766
CHRONIC DISEASE,0.05159391172362491
SWALLOWING DIFFICULTY,0.06457671478611526
FATIGUE ,0.06712943252760077
ALCOHOL CONSUMING,0.06945095997720079
YELLOW_FINGERS,0.07107784989665832
PEER_PRESSURE,0.14196809211828404
ALLERGY ,0.29439318161714695
