feature,mean_importance
SMOKING,-0.009464260421772158
COUGHING,-0.00219582862595874
GENDER,0.004990314372657167
SHORTNESS OF BREATH,0.00596274159064572
ANXIETY,0.008866226327887621
CHEST PAIN,0.009728108684210956
CHRONIC DISEASE,0.017036893753367054
WHEEZING,0.04086584052810373
AGE,0.04414676248380491
YELLOW_FINGERS,0.049192810653802196
SWALLOWING DIFFICULTY,0.05059874004431484
FATIGUE ,0.06471841415979725
ALCOHOL CONSUMING,0.06575047441756741
PEER_PRESSURE,0.15613301524814643
ALLERGY ,0.38325528321847235
