feature,mean_importance
GENDER,-0.004725456367088665
CHEST PAIN,0.0004266466163596244
ANXIETY,0.0006536927734915154
SMOKING,0.0014899055840290692
AGE,0.004265446416901053
SHORTNESS OF BREATH,0.004681920270631601
ALCOHOL CONSUMING,0.019864953714953122
YELLOW_FINGERS,0.04137458070390934
WHEEZING,0.04781466094771428
CHRONIC DISEASE,0.0503655275642569
COUGHING,0.05159660615363567
PEER_PRESSURE,0.06947888103497704
FATIGUE ,0.09085741954355121
SWALLOWING DIFFICULTY,0.0990085492308185
ALLERGY ,0.16319185084464322
