feature,mean_importance
GENDER,-0.0023825107930349142
SMOKING,0.0015449324915412122
ANXIETY,0.0015645952575416566
CHEST PAIN,0.004079080005930685
SHORTNESS OF BREATH,0.008811634544359709
CHRONIC DISEASE,0.016163368356967307
COUGHING,0.018051374933085847
AGE,0.022505602856250223
YELLOW_FINGERS,0.03291523327513513
ALCOHOL CONSUMING,0.04357801353966355
WHEEZING,0.05844564292962946
FATIGUE ,0.07128424283820792
SWALLOWING DIFFICULTY,0.08213914048416823
PEER_PRESSURE,0.12292925651020378
ALLERGY ,0.14954426271337815
