feature,mean_importance
GENDER,0.00017103778229374256
ANXIETY,0.0003035949628885315
COUGHING,0.002979443368688761
AGE,0.00624303479853699
CHEST PAIN,0.006750593095698787
SMOKING,0.008495769543975035
SHORTNESS OF BREATH,0.011509408762235301
YELLOW_FINGERS,0.023518990401963348
WHEEZING,0.028590996360570727
CHRONIC DISEASE,0.044022936300434315
SWALLOWING DIFFICULTY,0.05566509416015699
PEER_PRESSURE,0.07360624161843954
ALCOHOL CONSUMING,0.08168473430679095
FATIGUE ,0.1254004108010161
ALLERGY ,0.18363353253967243
