feature,mean_importance
CHEST PAIN,0.0
ALCOHOL CONSUMING,0.0
COUGHING,0.0016915676981811233
ANXIETY,0.0035944521895689753
WHEEZING,0.003948379640420868
SMOKING,0.005208122222103317
YELLOW_FINGERS,0.005874476029915016
SWALLOWING DIFFICULTY,0.006779472786812396
GENDER,0.007411176380809953
ALLERGY ,0.008580390632982415
PEER_PRESSURE,0.008674610155632667
COUGHING_sum_ALLERGY ,0.012662728316362887
CHRONIC DISEASE,0.015775450260252226
ALCOHOL CONSUMING_sum_ALLERGY ,0.016232848646402804
SWALLOWING DIFFICULTY_sum_COUGHING,0.017458361820263647
ALLERGY _sum_YELLOW_FINGERS,0.01857234986192085
AGE,0.032750823341791205
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.03362669183514419
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.036135081552765715
FATIGUE ,0.036882973517288656
CHEST PAIN_sum_PEER_PRESSURE,0.04439310508769492
ALLERGY _sum_PEER_PRESSURE,0.05420561649983695
SHORTNESS OF BREATH,0.05963732093154286
WHEEZING_sum_ALLERGY ,0.06950708993201046
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.08894443275224237
