feature,mean_importance
AGE,0.0019361135465879476
GENDER,0.004404240955045657
SMOKING,0.004793622620021987
ANXIETY,0.005672407520296119
SHORTNESS OF BREATH,0.008678268328015026
COUGHING,0.010626647233967867
FATIGUE ,0.017190951497961005
YELLOW_FINGERS,0.019486459751007747
CHEST PAIN,0.02005600339388188
CHRONIC DISEASE,0.020061863409845136
WHEEZING,0.0418559412296934
SWALLOWING DIFFICULTY,0.04357924294926115
ALCOHOL CONSUMING,0.09199373073742234
PEER_PRESSURE,0.1594650720323358
ALLERGY ,0.2210043073664286
