feature,mean_importance
SMOKING,0.015283908438864235
CHRONIC DISEASE,0.01774598491474557
ANXIETY,0.02185524972369105
AGE,0.023611811079518985
COUGHING,0.026447115647062813
GENDER,0.029550879821528542
WHEEZING,0.03443745535192542
CHEST PAIN,0.034855150299845615
SHORTNESS OF BREATH,0.039220476747411845
SWALLOWING DIFFICULTY,0.04224220005767622
YELLOW_FINGERS,0.04940453653764228
FATIGUE ,0.05389978802421397
ALCOHOL CONSUMING,0.0745384158202391
ALLERGY ,0.09908098203838647
PEER_PRESSURE,0.11417470273741244
