feature,mean_importance
GENDER,1.1102230246251566e-17
SMOKING,0.002967446378236177
CHRONIC DISEASE,0.0034084851642929128
SHORTNESS OF BREATH,0.003771497934236828
AGE,0.003895129629519467
ANXIETY,0.006262709164055175
COUGHING,0.020142378999875026
CHEST PAIN,0.020500838555090127
YELLOW_FINGERS,0.02765315425040648
SWALLOWING DIFFICULTY,0.02770543011859814
FATIGUE ,0.028924562667304383
WHEEZING,0.0777123700007433
ALCOHOL CONSUMING,0.10669999164748538
PEER_PRESSURE,0.14210312426518484
ALLERGY ,0.2683139718573258
