feature,mean_importance
COUGHING,-0.001812443616035747
SHORTNESS OF BREATH,-0.0005195483373653109
ANXIETY,0.00197946512912025
GENDER,0.004040598670716417
CHRONIC DISEASE,0.008837438124082386
CHEST PAIN,0.00918051476402646
SMOKING,0.0187796313180437
FATIGUE ,0.02008761093299624
AGE,0.030452704013561253
SWALLOWING DIFFICULTY,0.03262101855395087
YELLOW_FINGERS,0.046939549172359984
WHEEZING,0.05493833862805529
ALCOHOL CONSUMING,0.08710839018836258
PEER_PRESSURE,0.13333882267056701
ALLERGY ,0.31501409165708166
