feature,mean_importance
CHEST PAIN,-0.0039494407586944
COUGHING,0.0012473411763463727
ALCOHOL CONSUMING,0.0025812482838973973
AGE,0.019812084315337642
CHRONIC DISEASE,0.019910586338961554
SMOKING,0.035135857002955476
WHEEZING,0.042554633038242286
ANXIETY,0.050845198678756295
SWALLOWING DIFFICULTY,0.05654523103667676
YELLOW_FINGERS,0.06401058236918433
ALLERGY ,0.0751110203082058
GENDER,0.07753302840264656
PEER_PRESSURE,0.08440526189184043
FATIGUE ,0.18961613601695418
SHORTNESS OF BREATH,0.30521550472453035
