feature,mean_importance
GENDER,0.0034854335371730773
CHEST PAIN,0.014371656373485569
ANXIETY,0.031048184062235855
SMOKING,0.034936252654018
AGE,0.03675554850021619
WHEEZING,0.04365177139678615
CHRONIC DISEASE,0.07726785410335432
ALCOHOL CONSUMING,0.07859724208956045
PEER_PRESSURE,0.07942936907765075
COUGHING,0.0810280981502322
ALLERGY ,0.08758905552379688
SHORTNESS OF BREATH,0.10558432581264036
FATIGUE ,0.14598849314661727
YELLOW_FINGERS,0.17339619900925704
SWALLOWING DIFFICULTY,0.19850580612355334
