feature,mean_importance
GENDER,-0.0091033028996845
SMOKING,0.00037151593463341515
COUGHING,0.004128857843258718
ANXIETY,0.006942232015162739
CHEST PAIN,0.007812976038626226
SWALLOWING DIFFICULTY,0.017575442269305665
YELLOW_FINGERS,0.022109463155723395
ALCOHOL CONSUMING,0.03061874357066079
CHRONIC DISEASE,0.03150986309977526
SHORTNESS OF BREATH,0.03262604723588706
WHEEZING,0.03295051496641249
AGE,0.041804089538690865
FATIGUE ,0.04227865962849205
PEER_PRESSURE,0.0656355452892462
ALLERGY ,0.06830048875267405
