feature,mean_importance
COUGHING,-0.0006447815425897702
SWALLOWING DIFFICULTY,0.00417279254530824
GENDER,0.010533213169166972
WHEEZING,0.012396553315183013
ANXIETY,0.017841437822033637
CHEST PAIN,0.019783534199342017
YELLOW_FINGERS,0.027595708673030996
SMOKING,0.042905608695751135
PEER_PRESSURE,0.04473316088859074
SHORTNESS OF BREATH,0.04828252929485242
CHRONIC DISEASE,0.06290182219073219
FATIGUE ,0.0692121315021519
ALCOHOL CONSUMING,0.09105443135337146
ALLERGY ,0.13036264605961226
AGE,0.18260527626517048
