feature,mean_importance
CHEST PAIN_sum_PEER_PRESSURE,-0.024911917272255706
ALCOHOL CONSUMING_sum_PEER_PRESSURE,-0.02202199937236407
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,-0.018379252782271992
CHEST PAIN,-0.0164767716170258
SWALLOWING DIFFICULTY_sum_COUGHING,-0.015153826778858449
YELLOW_FINGERS,-0.013393450952869413
SWALLOWING DIFFICULTY_sum_ALLERGY ,-0.011800686365454893
COUGHING_sum_ALLERGY ,-0.011103126274124159
COUGHING,-0.008572883669237636
GENDER,-0.008317223045796279
ALCOHOL CONSUMING_sum_ALLERGY ,-0.007965789906959475
ALCOHOL CONSUMING,-0.005898593851629335
ALLERGY _sum_YELLOW_FINGERS,-0.00463262519973352
ALLERGY ,-0.003426782338273987
PEER_PRESSURE,-0.0030028862664775004
SWALLOWING DIFFICULTY,-0.0018159801145374466
SMOKING,0.001910879887337441
WHEEZING,0.002862229289115309
ANXIETY,0.0037807104757547672
SHORTNESS OF BREATH,0.005932718668611625
ALLERGY _sum_PEER_PRESSURE,0.011786166213964416
WHEEZING_sum_ALLERGY ,0.01291655072365846
CHRONIC DISEASE,0.015481025165806073
FATIGUE ,0.01826572008171846
AGE,0.06736175514435716
