feature,mean_importance
CHRONIC DISEASE,-0.002959787363530986
AGE,-0.0023034266643532585
ANXIETY,-2.2204460492503132e-17
GENDER,-1.1102230246251566e-17
COUGHING,-1.1102230246251566e-17
SMOKING,0.012427994817554267
SHORTNESS OF BREATH,0.014276336902536912
YELLOW_FINGERS,0.02465089857056769
WHEEZING,0.025585370521174454
CHEST PAIN,0.03655951125106525
FATIGUE ,0.046444410530645505
SWALLOWING DIFFICULTY,0.051823207707573225
PEER_PRESSURE,0.06129784581162684
ALCOHOL CONSUMING,0.09058393159188652
ALLERGY ,0.6677025422449822
