feature,mean_importance
SMOKING,-0.000520221073448468
GENDER,0.0018077405595890827
ANXIETY,0.00849065311889426
CHRONIC DISEASE,0.009035315734078292
COUGHING,0.01058299115175238
AGE,0.013223503268276354
SHORTNESS OF BREATH,0.014184905173349338
YELLOW_FINGERS,0.02112459254694445
CHEST PAIN,0.02565789504168465
SWALLOWING DIFFICULTY,0.038047798099073424
FATIGUE ,0.04628405682998067
WHEEZING,0.051600100279917196
ALCOHOL CONSUMING,0.07756326114640161
PEER_PRESSURE,0.14408570170156162
ALLERGY ,0.1816690629719892
