feature,mean_importance
GENDER,-0.004928828876353303
ANXIETY,0.0005220247167469938
SHORTNESS OF BREATH,0.0007693062613211066
COUGHING,0.0014159686430911312
CHEST PAIN,0.006988563134327825
CHRONIC DISEASE,0.011067028393384536
SMOKING,0.013431375831127652
SWALLOWING DIFFICULTY,0.023781794383349687
WHEEZING,0.03562548856807117
AGE,0.05656432043611324
FATIGUE ,0.06680489786860841
PEER_PRESSURE,0.07355794878819462
ALCOHOL CONSUMING,0.08431780857524282
YELLOW_FINGERS,0.08710288341154382
ALLERGY ,0.33376410414122726
