feature,mean_importance
GENDER,-0.0010026802670605184
COUGHING,-0.0009158469206778208
CHEST PAIN,0.0030312570992394095
SHORTNESS OF BREATH,0.0074200883817666045
ANXIETY,0.012266347396487992
SMOKING,0.012272164533633423
CHRONIC DISEASE,0.03276096018326323
AGE,0.05495350779028609
FATIGUE ,0.06734809162912893
ALCOHOL CONSUMING,0.08516739751951899
WHEEZING,0.09027327379366445
SWALLOWING DIFFICULTY,0.09234640535699909
YELLOW_FINGERS,0.11210577996810973
PEER_PRESSURE,0.14523762715375058
ALLERGY ,0.3497559875051507
