feature,mean_importance
GENDER,-0.010369807187516601
CHEST PAIN,-0.010050076806185013
SMOKING,0.0024427248823011396
ANXIETY,0.003554280800848472
COUGHING,0.004615873667695813
SHORTNESS OF BREATH,0.012523928618294558
WHEEZING,0.03183611884716899
AGE,0.03480976784650986
CHRONIC DISEASE,0.059019656354724524
SWALLOWING DIFFICULTY,0.059699731418647525
FATIGUE ,0.06357155317850954
YELLOW_FINGERS,0.06544271946468712
ALCOHOL CONSUMING,0.07652847801163612
PEER_PRESSURE,0.13760819740140756
ALLERGY ,0.29916259654641625
