feature,mean_importance
AGE,0.0023994551857263015
ANXIETY,0.005092312086255807
YELLOW_FINGERS,0.0081315624027738
SMOKING,0.008616149773722187
CHRONIC DISEASE,0.01646366527132385
COUGHING,0.01702475850304997
SHORTNESS OF BREATH,0.018917810081820134
GENDER,0.02204579569691027
WHEEZING,0.044985356649261204
FATIGUE ,0.05795569993433438
SWALLOWING DIFFICULTY,0.06425853722433508
CHEST PAIN,0.07121829256000974
ALCOHOL CONSUMING,0.08261487947357313
PEER_PRESSURE,0.12339166757802736
ALLERGY ,0.17240247416966126
