feature,mean_importance
CHRONIC DISEASE,-0.21988594437172707
AGE,-0.20969546635773728
ALCOHOL CONSUMING,-0.14581121274053171
COUGHING,-0.1393169104723054
FATIGUE ,-0.13361325307372918
SWALLOWING DIFFICULTY,-0.1225328002163429
WHEEZING,-0.07546198246933693
CHEST PAIN,-0.06931854436690672
PEER_PRESSURE,-0.044677057900529546
GENDER,0.0
ANXIETY,0.0005714634255590267
ALLERGY ,0.0038420150410608312
SMOKING,0.010179620191332362
SHORTNESS OF BREATH,0.013845542547633927
YELLOW_FINGERS,0.021203599808920236
