feature,mean_importance
SMOKING,-2.2204460492503132e-17
ANXIETY,0.002085020286449457
AGE,0.008499584341130139
COUGHING,0.012879875040725597
GENDER,0.013552821269490567
SHORTNESS OF BREATH,0.013963965514650479
YELLOW_FINGERS,0.025002601742198226
FATIGUE ,0.025172078549478717
WHEEZING,0.03083050644729759
CHEST PAIN,0.04243335290813779
SWALLOWING DIFFICULTY,0.043465198392838314
PEER_PRESSURE,0.15860106932482934
ALLERGY ,0.16733672570680444
ALCOHOL CONSUMING,0.17599480347430416
CHRONIC DISEASE,0.2877144751910713
