feature,mean_importance
ANXIETY,-4.4408920985006264e-17
AGE,0.00044306626046130003
SMOKING,0.0005364085166383425
CHRONIC DISEASE,0.0012051222428720698
GENDER,0.0012683935760387176
CHEST PAIN,0.0013392940234646545
COUGHING,0.0019368651698828843
SHORTNESS OF BREATH,0.004213083051215006
FATIGUE ,0.008240025330220491
SWALLOWING DIFFICULTY,0.017535184885837142
YELLOW_FINGERS,0.028026098818389533
ALCOHOL CONSUMING,0.042136215232413385
WHEEZING,0.10267169756698302
PEER_PRESSURE,0.16865720054344213
ALLERGY ,0.26502827331949363
