feature,mean_importance
AGE,-0.0011816660851481254
CHRONIC DISEASE,0.0008485210483542671
ANXIETY,0.0021430677624320383
GENDER,0.0022407107523734204
COUGHING,0.0040873480086256134
SHORTNESS OF BREATH,0.004447261565271832
CHEST PAIN,0.006423699856725062
SMOKING,0.0070057138685316826
YELLOW_FINGERS,0.02203185507934744
SWALLOWING DIFFICULTY,0.027701718269739904
FATIGUE ,0.03377799600075021
WHEEZING,0.04641275930349006
ALCOHOL CONSUMING,0.07160395470168665
PEER_PRESSURE,0.10228847596709298
ALLERGY ,0.21714703588523693
