feature,mean_importance
GENDER,0.007827951837252451
random_feature,0.011420227290550384
SMOKING,0.012014305766459805
COUGHING,0.018407173103669766
CHRONIC DISEASE,0.023352354407073134
ANXIETY,0.023478039695677723
YELLOW_FINGERS,0.02950637236900387
CHEST PAIN,0.03263279183287311
AGE,0.035603884577929845
FATIGUE ,0.053091687999709515
WHEEZING,0.05353462543308807
SWALLOWING DIFFICULTY,0.05697619931603095
SHORTNESS OF BREATH,0.06107899503895211
ALCOHOL CONSUMING,0.09475917421981991
ALLERGY ,0.10921885399291445
PEER_PRESSURE,0.11606803481096754
