feature,mean_importance
SMOKING,0.0028954249850092206
CHRONIC DISEASE,0.013335946436444562
AGE,0.026519363701666653
COUGHING,0.03353872654803984
ALCOHOL CONSUMING,0.036689438637094986
CHEST PAIN,0.03765171271301153
ANXIETY,0.03890882998367326
GENDER,0.040008315309438186
YELLOW_FINGERS,0.04256460217968147
SWALLOWING DIFFICULTY,0.048008614427582585
FATIGUE ,0.05258431474864218
SHORTNESS OF BREATH,0.06134739632391386
WHEEZING,0.0691589544516431
ALLERGY ,0.14788381446791962
PEER_PRESSURE,0.17323724477663208
