feature,mean_importance
COUGHING,0.0023600610584767535
GENDER,0.010970770193763024
ANXIETY,0.013310299545504365
SWALLOWING DIFFICULTY,0.013712981405575341
WHEEZING,0.016227074855928923
YELLOW_FINGERS,0.024766160085056325
SMOKING,0.03428085974156329
CHEST PAIN,0.034598854192295955
CHRONIC DISEASE,0.037994320802864544
SHORTNESS OF BREATH,0.04712165851649951
PEER_PRESSURE,0.06471744575073529
ALLERGY ,0.0671951955779361
FATIGUE ,0.06722725959462525
ALCOHOL CONSUMING,0.09358143773558765
AGE,0.17404220826273029
