feature,mean_importance
SMOKING,0.011875593757642466
CHRONIC DISEASE,0.014129800081050603
GENDER,0.015346224262467501
AGE,0.024630356908085637
YELLOW_FINGERS,0.030875968187436986
SWALLOWING DIFFICULTY,0.03465975336461883
COUGHING,0.051002382716347064
SHORTNESS OF BREATH,0.05217546020246293
FATIGUE ,0.054766907055471145
ANXIETY,0.0568276698366738
CHEST PAIN,0.0646659205416552
WHEEZING,0.08126688889805223
ALCOHOL CONSUMING,0.09310569165215007
ALLERGY ,0.11219294898120058
PEER_PRESSURE,0.11365418811858016
