feature,mean_importance
CHRONIC DISEASE,0.0033329998403859307
SMOKING,0.008500604162923264
CHEST PAIN,0.011479595309422464
YELLOW_FINGERS,0.01867663303568893
AGE,0.019810996406026293
WHEEZING,0.02301745446289204
FATIGUE ,0.025404905758003204
SHORTNESS OF BREATH,0.026171203096336547
COUGHING,0.030506398812814618
ANXIETY,0.031223734912027366
GENDER,0.031237045405731866
SWALLOWING DIFFICULTY,0.04879286752373231
ALCOHOL CONSUMING,0.07061924931180502
PEER_PRESSURE,0.07883637480425683
ALLERGY ,0.1051022024035426
