feature,mean_importance
COUGHING,0.0037227262216443734
ANXIETY,0.003866353680094531
SHORTNESS OF BREATH,0.00871961895740302
GENDER,0.010341428843775985
SWALLOWING DIFFICULTY,0.020085914394911236
SMOKING,0.03488609415805979
PEER_PRESSURE,0.0435152734780695
YELLOW_FINGERS,0.048983028984879565
WHEEZING,0.05044101834592528
CHEST PAIN,0.051354815497380746
CHRONIC DISEASE,0.0675676302357805
FATIGUE ,0.10927272262214704
ALCOHOL CONSUMING,0.11235123543163242
AGE,0.13128315576058203
ALLERGY ,0.28488366203659304
