feature,mean_importance
SMOKING,0.0006786284358978101
GENDER,0.007832161767134088
AGE,0.010024917328660714
SHORTNESS OF BREATH,0.01041025713535495
ANXIETY,0.012385215068555494
COUGHING,0.015357348740013748
CHRONIC DISEASE,0.023066504368883682
CHEST PAIN,0.026522760552258356
FATIGUE ,0.03898087591343176
YELLOW_FINGERS,0.04369307491741391
WHEEZING,0.05121343807555996
SWALLOWING DIFFICULTY,0.06054232657029122
ALCOHOL CONSUMING,0.0815427027411786
PEER_PRESSURE,0.11213929028920541
ALLERGY ,0.20173399472233422
