feature,mean_importance
SMOKING,0.0017498450331118521
AGE,0.004205858531117606
COUGHING,0.005017189820720603
ANXIETY,0.012206653856598382
GENDER,0.016273133329750344
SHORTNESS OF BREATH,0.01929057374703306
FATIGUE ,0.02970032491519068
WHEEZING,0.03293239949658222
YELLOW_FINGERS,0.036751138709618006
CHEST PAIN,0.04820820356156856
SWALLOWING DIFFICULTY,0.05536467362413394
PEER_PRESSURE,0.1445396937433968
ALCOHOL CONSUMING,0.18149034196423028
ALLERGY ,0.18429833700712023
CHRONIC DISEASE,0.2897117525755271
