feature,mean_importance
CHRONIC DISEASE,0.002787548137738449
SMOKING,0.004985343853110636
GENDER,0.0069140795147174415
AGE,0.006992149620783028
COUGHING,0.012490448796234765
ANXIETY,0.014284110606767219
CHEST PAIN,0.01834615626746572
YELLOW_FINGERS,0.02231958175373212
SHORTNESS OF BREATH,0.025955964322621383
FATIGUE ,0.030564151737040635
SWALLOWING DIFFICULTY,0.04781865206407067
WHEEZING,0.054270700066270494
PEER_PRESSURE,0.09564808658571682
ALCOHOL CONSUMING,0.09880745254610784
ALLERGY ,0.18164922372055997
