feature,mean_importance
SMOKING,0.0013558944217296309
ANXIETY,0.0028459814248716687
SHORTNESS OF BREATH,0.0038066964965360215
GENDER,0.005250016501973665
CHRONIC DISEASE,0.005319748989866114
AGE,0.007848340766435823
COUGHING,0.019029785679437944
YELLOW_FINGERS,0.02384825978818843
FATIGUE ,0.02486017197035975
CHEST PAIN,0.03639375135656052
SWALLOWING DIFFICULTY,0.03768878005850399
WHEEZING,0.04936807784905116
PEER_PRESSURE,0.13770025588340212
ALCOHOL CONSUMING,0.15003335615001076
ALLERGY ,0.2505942843000823
