feature,mean_importance
WHEEZING,-0.00010571278680684414
YELLOW_FINGERS,0.0
ALCOHOL CONSUMING,0.0
SWALLOWING DIFFICULTY,0.0
GENDER,0.00018068085392863864
COUGHING,0.0011974335520925639
ALLERGY ,0.002261563440287817
CHEST PAIN_sum_PEER_PRESSURE,0.005688524762884339
SMOKING,0.005900568545942236
CHEST PAIN,0.007981780888116047
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.009232756233170065
COUGHING_sum_ALLERGY ,0.01172623785282434
PEER_PRESSURE,0.017587492505636022
CHRONIC DISEASE,0.018470636361712544
ALCOHOL CONSUMING_sum_ALLERGY ,0.02548307241803167
SWALLOWING DIFFICULTY_sum_COUGHING,0.027780556067584717
ANXIETY,0.02967042861356318
FATIGUE ,0.03254527615675479
AGE,0.036736807829677344
ALLERGY _sum_YELLOW_FINGERS,0.05047560960926588
ALLERGY _sum_PEER_PRESSURE,0.05616916169419672
WHEEZING_sum_ALLERGY ,0.056906283607491705
SHORTNESS OF BREATH,0.05931323684096862
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.0645481423696386
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.07603376372554241
