feature,mean_importance
COUGHING_sum_ALLERGY ,-0.02618982279834813
SHORTNESS OF BREATH,-0.020603226152021002
WHEEZING_sum_ALLERGY ,-0.01536309486953356
ALCOHOL CONSUMING_sum_ALLERGY ,-0.013634539455722433
GENDER,-0.012600889093762054
SWALLOWING DIFFICULTY_sum_COUGHING,-0.010311228379327773
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,-0.008187144285167888
SWALLOWING DIFFICULTY,-0.00692708059151915
WHEEZING,-0.0067621431905545175
ANXIETY,-0.005204026520599517
CHEST PAIN,-0.0035603635903758146
ALLERGY ,-0.0020223138689110243
PEER_PRESSURE,-0.0011098206201385435
COUGHING,-0.000646226824962498
YELLOW_FINGERS,-0.0005502553890458755
ALCOHOL CONSUMING,-0.00011460593391697804
CHEST PAIN_sum_PEER_PRESSURE,0.00278426772574098
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.002874695989813161
FATIGUE ,0.0029780195488698343
ALLERGY _sum_PEER_PRESSURE,0.0034828161868568686
ALLERGY _sum_YELLOW_FINGERS,0.015963438734880438
SMOKING,0.03275410035921326
CHRONIC DISEASE,0.04941707278093147
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.06300012366412264
AGE,0.08107942143821951
