feature,mean_importance
GENDER,-0.002380810959838309
ANXIETY,0.0008575534636328319
SMOKING,0.0008908433759890588
CHEST PAIN,0.0012265994086998078
COUGHING,0.005983721663957969
SHORTNESS OF BREATH,0.009999049034548863
AGE,0.021008970961078073
CHRONIC DISEASE,0.023271326171041128
WHEEZING,0.03613870838034185
YELLOW_FINGERS,0.04023906541565771
ALCOHOL CONSUMING,0.04267941477887305
SWALLOWING DIFFICULTY,0.07039224941866054
FATIGUE ,0.08891110391255341
PEER_PRESSURE,0.1262475924311344
ALLERGY ,0.13216009823116776
