feature,mean_importance
GENDER,0.001688765061782585
SMOKING,0.0019599480680884103
ANXIETY,0.0021806615134473267
CHEST PAIN,0.0030464028685658283
SHORTNESS OF BREATH,0.005261575861951062
AGE,0.009385277419769158
ALCOHOL CONSUMING,0.017123411915406596
WHEEZING,0.02244108593486123
COUGHING,0.038764883688152084
CHRONIC DISEASE,0.04377603758601747
YELLOW_FINGERS,0.051877452925852885
SWALLOWING DIFFICULTY,0.0730752804627181
PEER_PRESSURE,0.08083290839943938
FATIGUE ,0.11105289147656924
ALLERGY ,0.11987413107435481
