feature,mean_importance
SMOKING,-0.000520221073448518
GENDER,0.0018077405595890716
ANXIETY,0.008490653118894253
CHRONIC DISEASE,0.00903531573407823
COUGHING,0.010582991151752357
AGE,0.013223503268276333
SHORTNESS OF BREATH,0.0141849051733493
YELLOW_FINGERS,0.021124592546944425
CHEST PAIN,0.025657895041684607
SWALLOWING DIFFICULTY,0.0380477980990734
FATIGUE ,0.04628405682998067
WHEEZING,0.051600100279917196
ALCOHOL CONSUMING,0.07756326114640155
PEER_PRESSURE,0.14408570170156162
ALLERGY ,0.18166906297198915
