feature,mean_importance
CHEST PAIN,0.0027087214397515822
SMOKING,0.012210787982166283
COUGHING,0.013919703776754
AGE,0.017231388069444253
CHRONIC DISEASE,0.017992586250898668
ANXIETY,0.02052355801003163
ALCOHOL CONSUMING,0.023252455941699262
GENDER,0.02990814949624502
WHEEZING,0.04264412190229631
SWALLOWING DIFFICULTY,0.0443282201174028
ALLERGY ,0.05093466661412296
SHORTNESS OF BREATH,0.058492771988439815
YELLOW_FINGERS,0.07923040702571796
PEER_PRESSURE,0.12760542545832543
FATIGUE ,0.1305528955484673
