feature,mean_importance
WHEEZING,-0.001362835572390797
PEER_PRESSURE,-0.0009759821966442761
ALCOHOL CONSUMING,-0.0003061253102936368
ALLERGY ,-0.0002535990929398935
ALLERGY _sum_PEER_PRESSURE,-8.335850637855024e-05
SWALLOWING DIFFICULTY_sum_COUGHING,-3.3354245987904375e-05
ANXIETY,-3.8868422591598065e-09
GENDER,0.0
COUGHING,0.0
COUGHING_sum_ALLERGY ,5.443614114475359e-07
ALCOHOL CONSUMING_sum_ALLERGY ,9.592775242417417e-06
YELLOW_FINGERS,0.0007779796791512195
CHEST PAIN_sum_PEER_PRESSURE,0.0021233735423170307
SWALLOWING DIFFICULTY,0.002237862309345429
SHORTNESS OF BREATH,0.0024559751004607834
SMOKING,0.004052229514887973
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.00465521568274917
WHEEZING_sum_ALLERGY ,0.007843776740906583
CHRONIC DISEASE,0.014896262879630806
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.014910297475079558
AGE,0.02747952653518878
CHEST PAIN,0.035765743333358226
FATIGUE ,0.09562238121965091
ALLERGY _sum_YELLOW_FINGERS,0.20089576445946467
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.24716603787995867
