feature,mean_importance
CHEST PAIN_sum_PEER_PRESSURE,-0.00014989807290091695
COUGHING,-3.838678519274552e-05
ALLERGY ,0.00035915089262232857
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.00039787525614441434
SWALLOWING DIFFICULTY,0.0005315091948651484
COUGHING_sum_ALLERGY ,0.0005623187622298687
WHEEZING,0.0006509825736039643
ALCOHOL CONSUMING_sum_ALLERGY ,0.0007862132398054333
SWALLOWING DIFFICULTY_sum_COUGHING,0.0011468093974467352
ALCOHOL CONSUMING,0.001433141695863538
CHEST PAIN,0.0033242265550621542
SMOKING,0.009052527830500246
GENDER,0.009166659722268138
ALLERGY _sum_PEER_PRESSURE,0.01467532520562878
ANXIETY,0.022264555181008477
YELLOW_FINGERS,0.023972827012263144
CHRONIC DISEASE,0.032925589733173256
ALLERGY _sum_YELLOW_FINGERS,0.03829048767911332
PEER_PRESSURE,0.050083951961993625
SHORTNESS OF BREATH,0.05109493225079263
FATIGUE ,0.06715599984670093
WHEEZING_sum_ALLERGY ,0.0845517498122304
AGE,0.08896552834525492
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.17162261250909766
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.1998301309024732
